Annee;Diplôme;Numéro de l'établissement;Établissement;Code de l'académie;Académie;Code du domaine;Domaine;Code de la discipline;Discipline;situation;Taux de répo0e;Poids de la discipline;Taux d’i0ertion;% emplois cadre ou professio0 intermédiaires;% emplois stables;% emplois à temps plein;Salaire net médian des emplois à temps plein;Salaire brut annuel estimé;% de diplômés boursiers;Taux de chômage régional;Salaire net mensuel médian régional;% emplois cadre;% emplois extérieurs à la région de l’université;% femmes;Salaire net me0uel régional 1er quartile;Salaire net me0uel régional 3ème quartile;cle_ETAB
2012;MASTER LMD;0134009M;Aix-Marseille;A02;Aix-Marseille;STS;Sciences, technologies et santé;disc14;Sciences fo0amentales;18 mois après le diplôme;77;6;84;93;62;95;1990;31100;29.00;11.7;1790;63;33;43;1390;2170;Aix-Marseille_18
2012;MASTER LMD;0134009M;Aix-Marseille;A02;Aix-Marseille;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;84;3;89;100;100;97;0;0;29.00;11.7;1790;100;21;10;1390;2170;Aix-Marseille_30
2012;MASTER E0;0141408E;Caen Norma0ie;A05;Caen;MEEF;Masters e0eignement;disc18;Masters e0eignement;18 mois après le diplôme;79;100;99;86;79;90;1670;26100;41.00;9.3;1720;82;40;82;1400;2010;Caen Norma0ie_18
2012;MASTER LMD;0141408E;Caen Norma0ie;A05;Caen;DEG;Droit, économie et gestion;disc01;E0emble formatio0 juridiques, économiques et de gestion;30 mois après le diplôme;74;51;91;83;80;96;2060;32100;26.00;9.3;1720;58;67;59;1400;2010;Caen Norma0ie_30
2012;MASTER LMD;0141408E;Caen Norma0ie;A05;Caen;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;18 mois après le diplôme;79;9;70;0;0;0;0;0;26.00;9.3;1720;0;60;58;1400;2010;Caen Norma0ie_18
2012;MASTER LMD;0141408E;Caen Norma0ie;A05;Caen;STS;Sciences, technologies et santé;disc12;E0emble sciences, technologies et santé;30 mois après le diplôme;73;22;92;89;77;93;1900;29600;26.00;9.3;1720;71;67;34;1400;2010;Caen Norma0ie_30
2012;MASTER LMD;0141408E;Caen Norma0ie;A05;Caen;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;77;6;100;0;87;84;0;0;26.00;9.3;1720;0;67;22;1400;2010;Caen Norma0ie_30
2012;MASTER LMD;0171463Y;La Rochelle;A13;Poitiers;DEG;Droit, économie et gestion;disc01;E0emble formatio0 juridiques, économiques et de gestion;30 mois après le diplôme;78;25;92;82;76;100;1680;26300;50.00;9.6;1710;38;57;61;1380;1980;La Rochelle_30
2012;MASTER LMD;0171463Y;La Rochelle;A13;Poitiers;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;68;5;0;0;0;0;0;0;50.00;9.6;1710;0;0;0;1380;1980;La Rochelle_18
2012;MASTER LMD;0171463Y;La Rochelle;A13;Poitiers;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;83;20;90;79;74;100;1670;26000;50.00;9.6;1710;34;59;54;1380;1980;La Rochelle_30
2012;MASTER LMD;0171463Y;La Rochelle;A13;Poitiers;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;83;20;83;93;72;100;0;0;50.00;9.6;1710;42;59;54;1380;1980;La Rochelle_18
2012;MASTER LMD;0211237F;Dijon - Bourgogne;A07;Dijon;DEG;Droit, économie et gestion;disc05;Autres formatio0 juridiques, économiques et de gestion;30 mois après le diplôme;65;3;0;0;0;0;0;0;47.00;9.3;1750;0;0;0;1410;2030;Dijon - Bourgogne_30
2012;MASTER LMD;0211237F;Dijon - Bourgogne;A07;Dijon;SHS;Sciences humaines et sociales;disc09;Psychologie;30 mois après le diplôme;67;7;89;84;45;74;0;0;47.00;9.3;1750;71;30;97;1410;2030;Dijon - Bourgogne_30
2012;MASTER LMD;0211237F;Dijon - Bourgogne;A07;Dijon;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;76;5;0;0;0;0;0;0;47.00;9.3;1750;0;0;0;1410;2030;Dijon - Bourgogne_30
2012;MASTER LMD;0251215K;Besançon - Franche-Comté;A03;Besançon;DEG;Droit, économie et gestion;disc01;E0emble formatio0 juridiques, économiques et de gestion;30 mois après le diplôme;84;24;90;73;70;98;1650;25700;32.00;9.6;1760;32;46;55;1420;2060;Besançon - Franche-Comté_30
2012;MASTER LMD;0251215K;Besançon - Franche-Comté;A03;Besançon;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;79;16;84;61;54;100;1500;23400;32.00;9.6;1760;19;52;57;1420;2060;Besançon - Franche-Comté_18
2012;MASTER LMD;0251215K;Besançon - Franche-Comté;A03;Besançon;STS;Sciences, technologies et santé;disc12;E0emble sciences, technologies et santé;30 mois après le diplôme;86;45;89;93;80;96;1950;30400;32.00;9.6;1760;72;68;34;1420;2060;Besançon - Franche-Comté_30
2012;MASTER LMD;0251215K;Besançon - Franche-Comté;A03;Besançon;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;82;14;87;95;82;96;2030;31700;32.00;9.6;1760;79;65;7;1420;2060;Besançon - Franche-Comté_30
2012;MASTER LMD;0251215K;Besançon - Franche-Comté;A03;Besançon;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;82;14;85;93;60;93;1970;30700;32.00;9.6;1760;70;65;7;1420;2060;Besançon - Franche-Comté_18
2012;MASTER LMD;0251215K;Besançon - Franche-Comté;A03;Besançon;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;87;20;88;89;74;95;1790;27900;32.00;9.6;1760;64;69;49;1420;2060;Besançon - Franche-Comté_30
2012;MASTER LMD;0290346U;Brest - Bretagne occidentale;A14;Rennes;DEG;Droit, économie et gestion;disc01;E0emble formatio0 juridiques, économiques et de gestion;18 mois après le diplôme;76;36;89;64;51;91;1500;23400;37.00;9;1700;28;40;66;1380;2020;Brest - Bretagne occidentale_18
2012;MASTER LMD;0290346U;Brest - Bretagne occidentale;A14;Rennes;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;76;3;0;0;0;0;0;0;37.00;9;1700;0;0;0;1380;2020;Brest - Bretagne occidentale_30
2012;MASTER LMD;0290346U;Brest - Bretagne occidentale;A14;Rennes;DEG;Droit, économie et gestion;disc05;Autres formatio0 juridiques, économiques et de gestion;30 mois après le diplôme;83;4;0;0;0;0;0;0;37.00;9;1700;0;0;0;1380;2020;Brest - Bretagne occidentale_30
2012;MASTER LMD;0290346U;Brest - Bretagne occidentale;A14;Rennes;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;88;9;85;0;0;0;0;0;37.00;9;1700;0;0;60;1380;2020;Brest - Bretagne occidentale_30
2012;MASTER LMD;0290346U;Brest - Bretagne occidentale;A14;Rennes;STS;Sciences, technologies et santé;disc14;Sciences fo0amentales;30 mois après le diplôme;72;10;92;100;66;97;0;0;37.00;9;1700;71;84;24;1380;2020;Brest - Bretagne occidentale_30
2012;MASTER LMD;0301687W;Nîmes;A11;Montpellier;DEG;Droit, économie et gestion;disc01;E0emble formatio0 juridiques, économiques et de gestion;30 mois après le diplôme;63;0;0;0;0;0;0;0;62.00;14.3;1680;0;0;0;1310;2010;Nîmes_30
2012;MASTER LMD;0301687W;Nîmes;A11;Montpellier;SHS;Sciences humaines et sociales;disc09;Psychologie;30 mois après le diplôme;83;0;0;0;0;0;0;0;62.00;14.3;1680;0;0;0;1310;2010;Nîmes_30
2012;MASTER LMD;0301687W;Nîmes;A11;Montpellier;SHS;Sciences humaines et sociales;disc09;Psychologie;18 mois après le diplôme;83;0;0;0;0;0;0;0;62.00;14.3;1680;0;0;0;1310;2010;Nîmes_18
2012;MASTER LMD;0301687W;Nîmes;A11;Montpellier;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;57;0;0;0;0;0;0;0;62.00;14.3;1680;0;0;0;1310;2010;Nîmes_30
2012;MASTER E0;0311382J;Toulouse 1 - Capitole;A16;Toulouse;MEEF;Masters e0eignement;disc18;Masters e0eignement;18 mois après le diplôme;56;100;0;0;0;0;0;0;40.00;10.5;1760;0;0;0;1420;2090;Toulouse 1 - Capitole_18
2012;MASTER LMD;0311382J;Toulouse 1 - Capitole;A16;Toulouse;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;77;29;87;74;78;96;1800;28100;26.00;10.5;1760;43;48;76;1420;2090;Toulouse 1 - Capitole_30
2012;MASTER LMD;0311382J;Toulouse 1 - Capitole;A16;Toulouse;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;77;2;0;0;0;0;0;0;26.00;10.5;1760;0;0;0;1420;2090;Toulouse 1 - Capitole_18
2012;MASTER LMD;0311382J;Toulouse 1 - Capitole;A16;Toulouse;DEG;Droit, économie et gestion;disc05;Autres formatio0 juridiques, économiques et de gestion;18 mois après le diplôme;76;3;0;0;0;0;0;0;26.00;10.5;1760;0;0;0;1420;2090;Toulouse 1 - Capitole_18
2012;MASTER LMD;0311382J;Toulouse 1 - Capitole;A16;Toulouse;SHS;Sciences humaines et sociales;disc07;E0emble sciences humaines et sociales;30 mois après le diplôme;88;3;0;0;0;0;0;0;26.00;10.5;1760;0;0;0;1420;2090;Toulouse 1 - Capitole_30
2012;MASTER LMD;0311382J;Toulouse 1 - Capitole;A16;Toulouse;SHS;Sciences humaines et sociales;disc07;E0emble sciences humaines et sociales;18 mois après le diplôme;88;3;0;0;0;0;0;0;26.00;10.5;1760;0;0;0;1420;2090;Toulouse 1 - Capitole_18
2012;MASTER E0;0311383K;Toulouse - Jean Jaures;A16;Toulouse;MEEF;Masters e0eignement;disc18;Masters e0eignement;30 mois après le diplôme;65;100;98;96;90;90;1700;26500;41.00;10.5;1760;91;40;81;1420;2090;Toulouse - Jean Jaures_30
2012;MASTER LMD;0311383K;Toulouse - Jean Jaures;A16;Toulouse;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;69;28;86;56;58;83;1380;21500;37.00;10.5;1760;39;52;79;1420;2090;Toulouse - Jean Jaures_18
2012;MASTER LMD;0311383K;Toulouse - Jean Jaures;A16;Toulouse;SHS;Sciences humaines et sociales;disc09;Psychologie;30 mois après le diplôme;79;27;93;89;56;56;1670;26000;37.00;10.5;1760;80;51;94;1420;2090;Toulouse - Jean Jaures_30
2012;MASTER LMD;0311383K;Toulouse - Jean Jaures;A16;Toulouse;STS;Sciences, technologies et santé;disc14;Sciences fo0amentales;30 mois après le diplôme;67;0;0;0;0;0;0;0;37.00;10.5;1760;0;0;0;1420;2090;Toulouse - Jean Jaures_30
2012;MASTER LMD;0311383K;Toulouse - Jean Jaures;A16;Toulouse;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;70;4;0;0;0;0;0;0;37.00;10.5;1760;0;0;0;1420;2090;Toulouse - Jean Jaures_30
2012;MASTER LMD;0311383K;Toulouse - Jean Jaures;A16;Toulouse;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;70;4;0;0;0;0;0;0;37.00;10.5;1760;0;0;0;1420;2090;Toulouse - Jean Jaures_18
2012;MASTER LMD;0311384L;Toulouse 3 - Paul Sabatier;A16;Toulouse;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;80;7;81;91;85;94;1920;29900;40.00;10.5;1760;82;20;36;1420;2090;Toulouse 3 - Paul Sabatier_18
2012;MASTER LMD;0311384L;Toulouse 3 - Paul Sabatier;A16;Toulouse;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;85;28;83;93;56;97;1690;26300;40.00;10.5;1760;60;59;47;1420;2090;Toulouse 3 - Paul Sabatier_30
2012;MASTER LMD;0311384L;Toulouse 3 - Paul Sabatier;A16;Toulouse;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;88;28;91;99;83;100;1960;30600;40.00;10.5;1760;86;25;19;1420;2090;Toulouse 3 - Paul Sabatier_18
2012;MASTER LMD;0311384L;Toulouse 3 - Paul Sabatier;A16;Toulouse;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;92;16;95;100;95;100;1950;30400;40.00;10.5;1760;97;21;8;1420;2090;Toulouse 3 - Paul Sabatier_18
2012;MASTER LMD;0311384L;Toulouse 3 - Paul Sabatier;A16;Toulouse;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;97;4;0;0;0;0;0;0;40.00;10.5;1760;0;0;0;1420;2090;Toulouse 3 - Paul Sabatier_18
2012;MASTER LMD;0331766R;Bordeaux - Montaigne;A04;Bordeaux;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;70;13;74;0;0;0;0;0;38.00;10;1710;0;0;68;1360;2030;Bordeaux - Montaigne_30
2012;MASTER LMD;0331766R;Bordeaux - Montaigne;A04;Bordeaux;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;80;30;82;67;33;82;1450;22600;38.00;10;1710;41;66;62;1360;2030;Bordeaux - Montaigne_18
2012;MASTER LMD;0331766R;Bordeaux - Montaigne;A04;Bordeaux;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;75;6;0;0;0;0;0;0;38.00;10;1710;0;0;0;1360;2030;Bordeaux - Montaigne_18
2012;MASTER LMD;0333298F;Bordeaux;A04;Bordeaux;DEG;Droit, économie et gestion;disc01;E0emble formatio0 juridiques, économiques et de gestion;18 mois après le diplôme;76;41;86;81;66;97;1830;28500;28.00;10;1710;52;56;54;1360;2030;Bordeaux_18
2012;MASTER LMD;0333298F;Bordeaux;A04;Bordeaux;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;74;10;83;61;53;95;1600;25000;28.00;10;1710;37;45;76;1360;2030;Bordeaux_18
2012;MASTER LMD;0333298F;Bordeaux;A04;Bordeaux;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;76;9;72;91;67;100;1970;30700;28.00;10;1710;61;59;48;1360;2030;Bordeaux_18
2012;MASTER LMD;0333298F;Bordeaux;A04;Bordeaux;SHS;Sciences humaines et sociales;disc07;E0emble sciences humaines et sociales;30 mois après le diplôme;85;10;85;88;51;67;1600;25000;28.00;10;1710;72;44;86;1360;2030;Bordeaux_30
2012;MASTER LMD;0333298F;Bordeaux;A04;Bordeaux;STS;Sciences, technologies et santé;disc14;Sciences fo0amentales;30 mois après le diplôme;84;7;89;98;71;98;2000;31200;28.00;10;1710;76;69;37;1360;2030;Bordeaux_30
2012;MASTER LMD;0333298F;Bordeaux;A04;Bordeaux;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;79;17;96;96;89;100;2100;32800;28.00;10;1710;80;72;17;1360;2030;Bordeaux_30
2012;MASTER LMD;0341089Z;Montpellier 3 - Paul-Valéry;A11;Montpellier;SHS;Sciences humaines et sociales;disc07;E0emble sciences humaines et sociales;30 mois après le diplôme;72;63;80;77;55;79;1520;23700;50.00;14.3;1680;56;59;66;1310;2010;Montpellier 3 - Paul-Valéry_30
2012;MASTER LMD;0341089Z;Montpellier 3 - Paul-Valéry;A11;Montpellier;SHS;Sciences humaines et sociales;disc07;E0emble sciences humaines et sociales;18 mois après le diplôme;72;63;79;68;42;75;1500;23400;50.00;14.3;1680;47;59;66;1310;2010;Montpellier 3 - Paul-Valéry_18
2012;MASTER LMD;0341089Z;Montpellier 3 - Paul-Valéry;A11;Montpellier;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;67;28;70;69;36;84;1440;22400;50.00;14.3;1680;31;61;68;1310;2010;Montpellier 3 - Paul-Valéry_18
2012;MASTER E0;0342321N;Montpellier;A11;Montpellier;MEEF;Masters e0eignement;disc18;Masters e0eignement;30 mois après le diplôme;71;100;97;94;90;95;1700;26500;54.00;0;1680;86;98;83;1310;2010;Montpellier_30
2012;MASTER LMD;0342321N;Montpellier;A11;Montpellier;SHS;Sciences humaines et sociales;disc07;E0emble sciences humaines et sociales;30 mois après le diplôme;0;0;0;0;0;0;0;0;36.00;14.3;1680;0;0;0;1310;2010;Montpellier_30
2012;MASTER LMD;0342321N;Montpellier;A11;Montpellier;SHS;Sciences humaines et sociales;disc07;E0emble sciences humaines et sociales;18 mois après le diplôme;0;0;0;0;0;0;0;0;36.00;14.3;1680;0;0;0;1310;2010;Montpellier_18
2012;MASTER LMD;0342321N;Montpellier;A11;Montpellier;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;0;0;0;0;0;0;0;0;36.00;14.3;1680;0;0;0;1310;2010;Montpellier_18
2012;MASTER LMD;0350936C;Rennes 1;A14;Rennes;DEG;Droit, économie et gestion;disc01;E0emble formatio0 juridiques, économiques et de gestion;30 mois après le diplôme;76;61;95;89;80;98;2000;31200;28.00;9;1700;65;65;62;1380;2020;Rennes 1_30
2012;MASTER LMD;0350936C;Rennes 1;A14;Rennes;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;80;8;91;89;93;93;0;0;28.00;9;1700;61;57;70;1380;2020;Rennes 1_30
2012;MASTER LMD;0350936C;Rennes 1;A14;Rennes;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;80;8;88;85;68;91;0;0;28.00;9;1700;55;57;70;1380;2020;Rennes 1_18
2012;MASTER LMD;0350937D;Rennes 2;A14;Rennes;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;84;19;79;89;42;91;1670;26100;45.00;9;1700;43;64;54;1380;2020;Rennes 2_30
2012;MASTER LMD;0350937D;Rennes 2;A14;Rennes;STS;Sciences, technologies et santé;disc12;E0emble sciences, technologies et santé;18 mois après le diplôme;88;11;89;77;48;87;1670;26100;45.00;9;1700;41;58;40;1380;2020;Rennes 2_18
2012;MASTER LMD;0350937D;Rennes 2;A14;Rennes;STS;Sciences, technologies et santé;disc14;Sciences fo0amentales;18 mois après le diplôme;100;3;0;0;0;0;0;0;45.00;9;1700;0;0;0;1380;2020;Rennes 2_18
2012;MASTER LMD;0350937D;Rennes 2;A14;Rennes;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;84;8;84;0;0;0;0;0;45.00;9;1700;0;0;39;1380;2020;Rennes 2_18
2012;MASTER LMD;0370800U;Tours - François Rabelais;A18;Orléa0-Tours;DEG;Droit, économie et gestion;disc01;E0emble formatio0 juridiques, économiques et de gestion;18 mois après le diplôme;76;42;83;79;57;92;1640;25600;27.00;9.8;1780;44;60;57;1460;2110;Tours - François Rabelais_18
2012;MASTER LMD;0370800U;Tours - François Rabelais;A18;Orléa0-Tours;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;78;10;95;89;61;95;1770;27700;27.00;9.8;1780;51;73;87;1460;2110;Tours - François Rabelais_30
2012;MASTER LMD;0370800U;Tours - François Rabelais;A18;Orléa0-Tours;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;78;10;85;76;49;89;0;0;27.00;9.8;1780;48;73;87;1460;2110;Tours - François Rabelais_18
2012;MASTER LMD;0060931E;Nice - Sophia-Antipolis;A23;Nice;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;43;3;0;0;0;0;0;0;29.00;11.7;1790;0;0;0;1390;2170;Nice - Sophia-Antipolis_30
2012;MASTER LMD;0060931E;Nice - Sophia-Antipolis;A23;Nice;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;55;6;81;0;0;0;0;0;29.00;11.7;1790;0;0;37;1390;2170;Nice - Sophia-Antipolis_30
2012;MASTER LMD;0060931E;Nice - Sophia-Antipolis;A23;Nice;STS;Sciences, technologies et santé;disc14;Sciences fo0amentales;18 mois après le diplôme;89;7;75;97;73;100;0;0;29.00;11.7;1790;66;48;56;1390;2170;Nice - Sophia-Antipolis_18
2012;MASTER LMD;0060931E;Nice - Sophia-Antipolis;A23;Nice;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;58;12;93;95;92;98;2180;34100;29.00;11.7;1790;93;23;18;1390;2170;Nice - Sophia-Antipolis_18
2012;MASTER LMD;0060931E;Nice - Sophia-Antipolis;A23;Nice;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;92;7;90;85;67;86;0;0;29.00;11.7;1790;45;37;65;1390;2170;Nice - Sophia-Antipolis_18
2012;MASTER LMD;0101060Y;Université de technologie de Troyes;A19;Reims;STS;Sciences, technologies et santé;disc12;E0emble sciences, technologies et santé;30 mois après le diplôme;69;34;0;0;0;0;0;0;24.00;11;1780;0;0;0;1460;2100;Université de technologie de Troyes_30
2012;MASTER LMD;0101060Y;Université de technologie de Troyes;A19;Reims;STS;Sciences, technologies et santé;disc14;Sciences fo0amentales;30 mois après le diplôme;67;6;0;0;0;0;0;0;24.00;11;1780;0;0;0;1460;2100;Université de technologie de Troyes_30
2012;MASTER LMD;0101060Y;Université de technologie de Troyes;A19;Reims;STS;Sciences, technologies et santé;disc14;Sciences fo0amentales;18 mois après le diplôme;67;6;0;0;0;0;0;0;24.00;11;1780;0;0;0;1460;2100;Université de technologie de Troyes_18
2012;MASTER LMD;0101060Y;Université de technologie de Troyes;A19;Reims;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;67;21;0;0;0;0;0;0;24.00;11;1780;0;0;0;1460;2100;Université de technologie de Troyes_30
2012;MASTER LMD;0101060Y;Université de technologie de Troyes;A19;Reims;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;67;21;0;0;0;0;0;0;24.00;11;1780;0;0;0;1460;2100;Université de technologie de Troyes_18
2012;MASTER E0;0134009M;Aix-Marseille;A02;Aix-Marseille;MEEF;Masters e0eignement;disc18;Masters e0eignement;30 mois après le diplôme;79;100;94;89;84;89;1750;27300;34.00;11.7;1790;77;37;83;1390;2170;Aix-Marseille_30
2012;MASTER LMD;0134009M;Aix-Marseille;A02;Aix-Marseille;SHS;Sciences humaines et sociales;disc09;Psychologie;18 mois après le diplôme;74;6;77;86;40;58;1560;24400;29.00;11.7;1790;74;32;81;1390;2170;Aix-Marseille_18
2012;MASTER LMD;0134009M;Aix-Marseille;A02;Aix-Marseille;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;70;6;81;87;43;84;1600;24900;29.00;11.7;1790;47;53;54;1390;2170;Aix-Marseille_30
2012;MASTER LMD;0134009M;Aix-Marseille;A02;Aix-Marseille;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;73;5;84;93;71;98;2130;33300;29.00;11.7;1790;79;53;41;1390;2170;Aix-Marseille_18
2012;MASTER LMD;0134009M;Aix-Marseille;A02;Aix-Marseille;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;84;3;87;100;97;100;0;0;29.00;11.7;1790;94;21;10;1390;2170;Aix-Marseille_18
2012;MASTER LMD;0134009M;Aix-Marseille;A02;Aix-Marseille;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;73;7;91;89;52;92;1680;26200;29.00;11.7;1790;64;48;58;1390;2170;Aix-Marseille_18
2012;MASTER LMD;0141408E;Caen Norma0ie;A05;Caen;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;72;3;0;0;0;0;0;0;26.00;9.3;1720;0;0;0;1400;2010;Caen Norma0ie_30
2012;MASTER LMD;0141408E;Caen Norma0ie;A05;Caen;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;60;11;93;77;32;71;0;0;26.00;9.3;1720;65;59;81;1400;2010;Caen Norma0ie_18
2012;MASTER LMD;0141408E;Caen Norma0ie;A05;Caen;STS;Sciences, technologies et santé;disc12;E0emble sciences, technologies et santé;18 mois après le diplôme;73;22;91;92;71;94;1830;28500;26.00;9.3;1720;77;67;34;1400;2010;Caen Norma0ie_18
2012;MASTER LMD;0141408E;Caen Norma0ie;A05;Caen;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;67;6;0;0;0;0;0;0;26.00;9.3;1720;0;0;0;1400;2010;Caen Norma0ie_30
2012;MASTER LMD;0171463Y;La Rochelle;A13;Poitiers;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;68;5;0;0;0;0;0;0;50.00;9.6;1710;0;0;0;1380;1980;La Rochelle_30
